nombre,clase,split,n_vertices,n_caras,t_preproceso_ms,t_muestreo_ms,t_total_ms,t_total_denso_ms,t_total_experimento_ms,t_arbol_32_ms,t_guardado_32_ms,t_denso_directo_32_ms,t_guardado_denso_32_ms,nodos_totales_32,hojas_ocupadas_32,ocup_hoja_pct_32,tam_npz_disperso_kib_32,tam_npz_denso_kib_32,factor_reduccion_almacenamiento_32,t_arbol_64_ms,t_guardado_64_ms,t_denso_directo_64_ms,t_guardado_denso_64_ms,nodos_totales_64,hojas_ocupadas_64,ocup_hoja_pct_64,tam_npz_disperso_kib_64,tam_npz_denso_kib_64,factor_reduccion_almacenamiento_64
mantel_0299,mantel,test,77164,42712,94.985,14.379,656.186,164.96,711.782,112.996,6.474,6.54,3.506,2924,2253,6.8756,9.556,11.482,1.202,405.246,22.106,26.791,18.759,11433,8509,3.2459,20.774,34.262,1.649
mantel_0300,mantel,test,6313,4256,22.86,6.084,659.51,83.609,714.175,130.528,9.019,6.023,3.384,3976,3110,9.491,8.647,10.346,1.196,466.446,24.573,27.55,17.708,14160,10184,3.8849,20.574,32.566,1.583
mantel_0302,mantel,test,10244,7342,23.635,5.417,556.59,74.466,602.004,105.483,6.667,6.083,3.067,2931,2229,6.8024,6.632,7.786,1.174,395.334,20.054,20.551,15.713,11614,8683,3.3123,16.104,26.099,1.621
mantel_0304,mantel,test,9474,6492,24.846,4.394,432.979,78.361,482.1,91.309,3.737,3.922,3.354,2241,1695,5.1727,4.958,5.615,1.133,292.58,16.113,26.234,15.611,9087,6846,2.6115,11.89,19.061,1.603
mantel_0305,mantel,test,67214,40342,85.27,13.686,389.188,148.565,438.797,54.213,3.37,5.721,3.017,1320,954,2.9114,5.287,5.93,1.122,221.299,11.35,24.599,16.272,5642,4322,1.6487,11.783,18.418,1.563
mantel_0306,mantel,test,6313,4256,20.705,6.141,486.984,75.105,535.243,84.624,6.222,5.131,2.599,2700,2133,6.5094,6.906,8.72,1.263,348.642,20.65,23.75,16.779,10452,7752,2.9572,15.522,25.858,1.666
mantel_0307,mantel,test,3014,2020,15.828,4.998,477.406,73.882,530.462,99.816,4.736,6.494,3.41,2735,2035,6.2103,5.833,7.095,1.216,332.053,19.975,24.71,18.442,10968,8233,3.1406,14.2,23.515,1.656
mantel_0310,mantel,test,8434,5180,28.354,6.241,467.358,82.645,515.408,74.209,4.168,5.776,2.85,2399,1838,5.6091,5.481,6.21,1.133,343.102,11.284,22.017,17.407,10910,8511,3.2467,14.314,24.135,1.686
mantel_0308,mantel,test,3013,2020,23.301,4.639,604.679,80.802,657.541,131.337,8.145,6.442,3.076,3823,2935,8.9569,6.903,8.356,1.21,413.343,23.914,23.819,19.525,13496,9673,3.69,17.204,28.42,1.652
mantel_0311,mantel,test,5500,3674,49.096,5.549,512.034,104.95,562.339,84.053,5.757,4.304,2.752,2747,2056,6.2744,5.87,6.854,1.168,353.975,13.604,24.78,18.469,12051,9304,3.5492,15.527,24.492,1.577
mantel_0313,mantel,test,5500,3674,45.208,5.204,488.166,104.334,542.088,93.352,5.665,6.011,2.926,2681,2035,6.2103,5.977,7.003,1.172,323.022,15.715,27.613,17.372,9923,7242,2.7626,12.913,20.277,1.57
mantel_0312,mantel,test,5500,3674,15.777,4.97,569.216,70.34,618.808,93.915,7.076,5.385,3.113,3180,2390,7.2937,6.201,7.328,1.182,422.62,24.857,22.201,18.893,13428,10248,3.9093,17.118,27.196,1.589
mantel_0309,mantel,test,3013,2020,14.872,3.758,697.98,68.3,747.65,133.034,8.928,6.151,3.666,4239,3300,10.0708,7.126,8.599,1.207,512.392,24.996,23.347,16.506,15805,11566,4.4121,19.956,32.507,1.629
mantel_0315,mantel,test,5500,3674,48.709,3.801,444.538,106.614,498.642,81.447,5.847,6.318,3.057,2541,1940,5.9204,6.028,7.153,1.187,290.714,14.02,27.468,17.261,9402,6861,2.6173,12.761,20.638,1.617
mantel_0314,mantel,test,5500,3674,47.027,4.537,568.259,104.062,620.757,95.913,7.569,5.345,3.143,3353,2653,8.0963,6.631,7.647,1.153,392.22,20.993,27.233,16.777,11425,8072,3.0792,14.593,21.81,1.495
mantel_0320,mantel,test,2300,2370,17.588,5.392,312.73,75.689,365.439,50.904,4.255,6.219,2.85,1596,1213,3.7018,4.877,5.114,1.049,222.207,12.384,26.928,16.712,6494,4898,1.8684,11.982,17.06,1.424
mantel_0317,mantel,test,3012,2020,17.16,4.905,541.163,71.898,590.995,111.367,4.664,5.995,3.161,2895,2176,6.6406,6.293,7.016,1.115,379.933,23.133,23.735,16.941,11995,9100,3.4714,15.772,23.916,1.516
mantel_0316,mantel,test,3014,2020,15.638,4.928,570.868,74.571,624.873,104.819,7.607,6.195,3.443,3458,2633,8.0353,6.703,7.525,1.123,416.688,21.188,26.972,17.395,12550,9092,3.4683,16.391,23.869,1.456
mantel_0318,mantel,test,45652,22736,51.195,10.066,467.534,106.102,512.375,70.435,3.858,5.347,2.534,2043,1542,4.7058,6.851,8.436,1.231,314.908,17.072,21.045,15.915,9566,7523,2.8698,16.695,27.001,1.617
mantel_0322,mantel,test,67236,40328,88.501,14.157,412.177,151.9,461.419,62.499,4.771,4.108,2.296,1708,1294,3.949,5.665,6.391,1.128,229.674,12.575,26.432,16.406,6801,5093,1.9428,13.026,19.791,1.519
mantel_0321,mantel,test,46056,22752,61.025,10.005,429.069,124.975,483.014,75.242,4.448,6.207,2.611,1866,1367,4.1718,6.391,7.427,1.162,263.343,15.006,27.671,17.456,7881,6015,2.2945,14.319,22.539,1.574
mantel_0325,mantel,test,45874,22756,56.163,6.433,370.147,106.99,414.54,55.263,3.882,4.988,2.847,1607,1228,3.7476,5.538,6.356,1.148,237.226,11.179,19.977,16.581,6894,5287,2.0168,12.964,20.174,1.556
mantel_0323,mantel,test,67063,40404,85.969,14.236,424.428,152.792,477.015,57.191,3.695,5.918,3.321,1938,1472,4.4922,6.854,8.072,1.178,248.912,14.425,25.846,17.502,8175,6237,2.3792,15.568,24.553,1.577
mantel_0319,mantel,test,78280,39042,94.461,13.811,663.346,161.79,716.864,95.78,6.321,5.874,3.41,3321,2552,7.7881,9.454,11.411,1.207,428.091,24.882,27.743,16.491,13047,9726,3.7102,23.312,36.614,1.571
mantel_0324,mantel,test,46153,22760,53.231,7.969,606.324,116.33,661.454,104.576,7.057,6.083,4.343,3099,2462,7.5134,8.0,9.636,1.204,413.99,19.501,26.994,17.71,11735,8636,3.2944,19.865,30.895,1.555
mantel_0326,mantel,test,4156,2756,20.012,5.63,565.766,78.106,618.23,105.499,5.779,6.746,3.453,3295,2652,8.0933,6.506,8.12,1.248,406.974,21.872,25.798,16.467,12127,8832,3.3691,16.317,26.534,1.626
mantel_0330,mantel,test,13673,10542,32.139,6.109,483.492,86.9,532.144,85.047,5.198,4.289,2.276,2360,1757,5.3619,5.373,6.125,1.14,336.679,18.32,24.879,17.208,9584,7224,2.7557,12.669,21.189,1.673
mantel_0328,mantel,test,92462,42306,104.804,14.381,627.099,172.278,680.192,106.218,4.787,5.443,3.334,3014,2343,7.1503,7.239,8.234,1.137,374.354,22.555,27.304,17.012,12011,8997,3.4321,17.828,26.976,1.513
mantel_0333,mantel,test,1638,1335,15.059,5.1,458.804,73.335,511.979,90.248,5.61,6.013,2.797,2523,1953,5.9601,7.113,7.852,1.104,327.444,15.342,27.19,17.175,9607,7084,2.7023,14.022,21.66,1.545
mantel_0331,mantel,test,46847,24440,59.956,11.267,622.18,117.494,668.451,115.561,7.747,6.012,3.135,3508,2831,8.6395,8.11,9.937,1.225,403.022,24.627,19.808,17.316,12298,8790,3.3531,19.839,31.805,1.603
mantel_0327,mantel,test,13594,10462,37.423,7.216,769.409,101.553,826.323,155.398,9.163,6.661,4.035,4379,3452,10.5347,7.296,8.376,1.148,529.742,30.467,26.654,19.564,15396,11017,4.2027,20.564,31.849,1.549
mantel_0329,mantel,test,3014,2020,24.5,5.485,795.726,82.968,848.71,157.942,8.671,5.152,3.748,4379,3452,10.5347,7.345,8.534,1.162,571.68,27.449,24.469,19.615,15355,10976,4.187,19.143,29.26,1.529
mantel_0332,mantel,test,81523,59376,105.344,19.594,636.674,170.451,682.187,105.532,6.308,6.22,3.132,2873,2213,6.7535,7.638,8.981,1.176,382.343,17.553,19.106,17.055,11467,8594,3.2784,19.789,31.058,1.569
mantel_0335,mantel,test,9153,6516,25.278,6.11,487.796,80.995,537.403,96.951,5.687,5.241,2.899,2497,1827,5.5756,4.984,5.527,1.109,334.721,19.049,26.125,15.342,10180,7683,2.9308,13.322,21.084,1.583
mantel_0334,mantel,test,110633,53148,129.529,13.45,804.335,190.782,852.139,127.111,5.845,3.406,2.852,4249,3409,10.4034,9.155,10.666,1.165,508.725,19.676,25.522,16.024,14836,10587,4.0386,23.215,35.232,1.518
mantel_0337,mantel,test,10156,7388,24.006,6.022,530.182,84.277,584.432,115.173,6.021,6.231,3.177,3262,2577,7.8644,6.797,7.785,1.145,356.351,22.61,25.828,19.014,12119,8857,3.3787,16.067,24.826,1.545
mantel_0341,mantel,test,63983,38298,67.591,9.181,385.119,129.608,437.955,76.751,3.143,4.398,3.049,1777,1367,4.1718,5.934,6.789,1.144,216.29,12.163,27.694,17.695,7102,5325,2.0313,13.103,21.091,1.61
mantel_0336,mantel,test,3014,2020,15.981,4.607,612.085,69.428,660.925,127.278,7.585,5.442,3.351,3513,2638,8.0505,6.561,7.66,1.168,430.109,26.525,23.682,16.365,13357,9844,3.7552,16.813,25.84,1.537
mantel_0338,mantel,test,3014,2020,18.892,5.509,563.537,76.752,615.888,109.378,6.501,5.888,2.994,3160,2341,7.1442,6.214,7.445,1.198,396.979,26.278,26.55,16.919,12245,9085,3.4657,15.647,24.945,1.594
mantel_0342,mantel,test,8434,5180,21.289,5.823,379.965,75.308,428.161,79.774,4.877,4.639,2.696,2008,1599,4.8798,5.086,5.599,1.101,253.721,14.481,24.01,16.851,8561,6553,2.4998,11.799,18.729,1.587
mantel_0343,mantel,test,8434,5180,22.357,5.893,407.793,79.381,458.924,66.122,4.915,5.747,3.382,2001,1490,4.5471,4.853,5.547,1.143,294.257,14.249,25.173,16.829,9156,7155,2.7294,12.375,20.412,1.649
mantel_0339,mantel,test,10894,7886,23.855,7.551,592.454,81.297,642.344,127.706,7.516,6.968,3.142,3568,2865,8.7433,7.655,9.236,1.207,408.011,17.814,22.217,17.563,13872,10304,3.9307,19.376,30.469,1.573
mantel_0340,mantel,test,8434,5180,20.857,4.124,645.85,75.166,696.034,162.93,8.414,6.431,3.28,3894,3055,9.3231,7.184,8.492,1.182,423.047,26.477,23.962,16.511,13534,9640,3.6774,17.822,27.23,1.528
mantel_0344,mantel,test,42474,19768,53.863,9.009,504.151,118.599,559.877,89.437,5.985,6.146,2.988,2497,1982,6.0486,7.307,8.941,1.224,332.532,13.324,28.468,18.124,10188,7691,2.9339,18.356,29.417,1.603
mantel_0345,mantel,test,11118,8002,25.621,6.778,470.355,82.351,520.307,89.447,5.584,5.445,3.316,2539,2020,6.1646,6.738,8.165,1.212,328.967,13.958,23.494,17.697,10408,7869,3.0018,15.552,26.214,1.686
mantel_0346,mantel,test,38429,17368,51.81,8.108,412.53,111.165,463.778,75.172,5.774,6.002,2.636,1822,1434,4.3762,5.771,6.749,1.17,259.098,12.569,26.069,16.541,7268,5446,2.0775,12.82,20.706,1.615
mantel_0349,mantel,test,66932,40342,89.443,14.501,443.878,150.121,490.055,63.632,5.016,5.843,3.172,1909,1457,4.4464,6.432,7.287,1.133,261.819,9.467,20.132,17.03,7779,5870,2.2392,14.806,22.304,1.506
mantel_0350,mantel,test,103148,45796,99.633,12.601,525.845,158.256,571.867,98.856,5.567,4.225,2.518,2281,1766,5.3894,8.129,9.48,1.166,292.38,16.808,21.794,17.485,9708,7427,2.8332,18.36,27.97,1.523
mantel_0348,mantel,test,46386,24164,59.503,9.587,604.882,118.76,654.552,102.278,5.197,4.9,2.444,3244,2531,7.724,7.673,8.905,1.161,405.581,22.736,24.762,17.564,11620,8376,3.1952,20.907,31.74,1.518
mantel_0352,mantel,test,9114,6492,23.503,6.205,552.991,80.708,603.991,106.217,6.963,6.069,2.728,2845,2094,6.3904,5.539,6.461,1.166,389.708,20.395,24.23,17.973,10911,8066,3.0769,13.82,23.06,1.669
mantel_0347,mantel,test,112930,53986,134.182,15.93,697.209,204.887,751.984,105.767,6.197,6.076,3.631,3498,2752,8.3984,8.588,10.384,1.209,415.618,19.515,26.74,18.328,12869,9371,3.5748,21.809,32.849,1.506
mantel_0351,mantel,test,13666,10484,30.768,7.404,662.205,92.016,716.049,136.029,7.043,6.384,3.21,3685,2796,8.5327,6.436,7.486,1.163,461.433,19.528,25.54,18.71,14313,10628,4.0543,18.728,32.095,1.714
mantel_0356,mantel,test,46026,22724,46.437,8.369,394.148,103.279,442.621,70.505,5.352,5.811,3.074,2010,1484,4.5288,6.804,8.034,1.181,252.316,11.169,20.825,18.763,8673,6663,2.5417,15.327,24.459,1.596
mantel_0355,mantel,test,6313,4256,22.548,5.72,496.517,75.746,543.995,99.57,6.131,5.896,3.322,2693,2124,6.4819,7.21,9.24,1.282,342.933,19.615,20.859,17.401,10691,7998,3.051,16.462,27.266,1.656
mantel_0359,mantel,test,298,256,10.986,3.504,276.686,65.688,327.885,53.868,4.931,5.96,3.266,1517,1158,3.5339,4.133,4.45,1.077,191.862,11.536,25.814,16.159,6299,4782,1.8242,7.305,12.979,1.777
mantel_0354,mantel,test,52400,24298,58.647,10.559,712.531,121.013,764.338,118.939,7.947,6.241,3.385,4025,3111,9.494,8.387,9.752,1.163,498.158,18.281,24.377,17.804,15027,11002,4.1969,22.093,34.46,1.56
mantel_0362,mantel,test,306,258,11.562,4.449,156.508,67.917,208.413,28.348,2.666,5.505,3.026,764,559,1.7059,3.07,3.219,1.048,102.448,7.034,26.609,16.765,2977,2213,0.8442,5.392,9.958,1.847
mantel_0358,mantel,test,66881,40316,81.982,12.295,370.028,146.29,422.041,59.742,3.68,4.947,2.68,1435,1063,3.244,5.495,6.418,1.168,202.797,9.532,26.476,17.91,6252,4817,1.8375,12.588,20.114,1.598
mantel_0357,mantel,test,6313,4256,19.935,3.981,470.53,80.157,526.771,84.02,5.61,6.535,3.796,2660,2122,6.4758,6.843,8.65,1.264,335.808,21.176,26.241,19.669,10478,7818,2.9823,15.663,26.054,1.663
mantel_0353,mantel,test,47109,24432,67.769,11.211,790.565,134.962,846.547,133.878,7.901,4.594,3.293,4396,3573,10.9039,9.605,11.417,1.189,535.657,34.149,28.334,19.761,15504,11108,4.2374,25.478,38.996,1.531
mantel_0361,mantel,test,9088,6500,53.899,5.474,482.947,113.494,537.068,81.472,6.527,5.28,3.031,2532,1869,5.7037,5.47,6.182,1.13,319.355,16.22,27.503,18.307,9062,6530,2.491,11.506,18.61,1.617
mantel_0363,mantel,test,21877,27306,50.579,11.318,331.349,119.565,389.017,53.318,4.098,5.811,3.025,1357,1007,3.0731,8.231,9.811,1.192,200.151,11.885,29.872,18.96,5502,4145,1.5812,23.477,34.356,1.463
mantel_0360,mantel,test,5499,3674,45.428,3.662,500.942,102.351,554.203,92.564,6.583,3.988,2.788,2689,2042,6.2317,5.825,6.734,1.156,330.02,22.685,28.563,17.922,10483,7794,2.9732,13.545,21.211,1.566
mantel_0365,mantel,test,3197,2417,13.879,4.369,276.889,72.5,331.141,62.056,3.804,6.644,3.037,1277,953,2.9083,10.589,12.044,1.137,182.265,10.516,26.291,18.28,5002,3725,1.421,26.31,38.599,1.467
mantel_0364,mantel,test,3194,3701,14.854,3.844,316.777,70.481,368.56,44.158,4.259,6.258,2.989,1249,1008,3.0762,5.922,6.811,1.15,238.125,11.537,26.023,16.513,6189,4940,1.8845,14.199,21.372,1.505
mantel_0375,mantel,test,5438,3332,22.323,5.244,89.711,78.785,140.928,17.443,2.185,6.029,2.797,229,144,0.4395,2.482,2.567,1.034,39.388,3.127,26.661,15.73,843,614,0.2342,4.283,8.828,2.061
mantel_0367,mantel,test,5361,3570,22.221,5.734,470.973,80.505,523.522,97.661,5.33,4.435,2.796,2244,1734,5.2917,5.066,5.699,1.125,323.365,16.661,27.885,17.433,8312,6068,2.3148,10.552,16.71,1.584
mantel_0370,mantel,test,3013,2020,18.892,4.327,499.96,78.989,555.73,87.543,5.616,6.296,2.905,2284,1719,5.246,5.538,6.794,1.227,369.514,14.068,27.745,18.824,9441,7157,2.7302,13.024,22.817,1.752
mantel_0366,mantel,test,342,228,2.726,4.574,622.423,62.92,678.043,107.455,6.54,6.187,3.102,3489,2626,8.0139,4.85,5.008,1.033,474.667,26.461,27.694,18.637,12582,9093,3.4687,13.095,18.464,1.41
mantel_0368,mantel,test,8433,5180,21.872,5.883,698.21,78.242,748.697,136.86,7.306,6.45,3.323,3608,2823,8.6151,6.767,8.34,1.233,504.72,21.569,24.235,16.479,13017,9409,3.5892,17.13,27.939,1.631
mantel_0373,mantel,test,2040,1711,19.565,5.439,544.122,81.224,600.342,102.763,6.026,6.416,3.274,2567,1952,5.957,8.293,10.381,1.252,391.767,18.562,28.376,18.154,10617,8050,3.0708,17.318,30.085,1.737
mantel_0369,mantel,test,3014,2020,20.891,5.069,865.246,86.332,925.618,176.511,7.559,7.759,3.868,4846,3752,11.4502,7.796,9.028,1.158,628.962,26.254,28.43,20.315,15952,11106,4.2366,20.213,31.363,1.552
mantel_0374,mantel,test,10383,11215,62.436,7.316,691.209,122.09,743.547,116.881,7.952,5.816,3.744,3222,2570,7.843,12.634,15.138,1.198,474.752,21.872,23.457,19.321,12400,9178,3.5011,31.512,48.222,1.53
mantel_0371,mantel,test,46710,24362,68.201,9.832,801.852,134.834,858.653,152.552,9.635,5.856,3.553,4179,3269,9.9762,9.45,10.588,1.12,530.845,30.787,29.049,18.343,13762,9583,3.6556,24.312,34.911,1.436
mantel_0377,mantel,test,95674,53738,129.426,19.519,683.789,206.03,740.874,92.452,5.881,6.634,3.67,2804,2273,6.9366,9.171,11.084,1.209,414.947,21.564,28.467,18.314,11244,8440,3.2196,21.777,35.272,1.62
mantel_0379,mantel,test,8429,5180,25.441,5.977,583.688,85.093,637.364,123.576,7.378,5.972,3.532,3206,2505,7.6447,6.025,7.182,1.192,399.181,22.136,26.779,17.393,11217,8011,3.056,13.957,23.751,1.702
mantel_0372,mantel,test,92480,42296,128.451,14.811,1033.266,200.385,1090.39,194.04,9.768,7.21,3.841,5019,3983,12.1552,9.592,11.339,1.182,655.333,30.864,27.028,19.045,16669,11650,4.4441,23.886,36.324,1.521
mantel_0380,mantel,test,5361,3570,26.547,5.26,557.599,85.156,610.948,111.872,4.408,6.744,3.303,2502,1875,5.722,5.361,6.122,1.142,394.883,14.629,25.655,17.647,11133,8631,3.2925,14.377,22.443,1.561
mantel_0382,mantel,test,38430,17368,61.451,8.584,449.582,116.197,495.744,80.832,6.098,4.281,2.723,2142,1603,4.892,6.488,7.327,1.129,278.909,13.708,22.712,16.446,8156,6014,2.2942,14.275,22.888,1.603
mantel_0384,mantel,test,418,245,17.946,4.82,315.315,68.306,360.854,73.152,4.921,6.086,3.004,1709,1225,3.7384,4.404,4.665,1.059,206.132,8.343,21.685,14.764,6826,5117,1.952,8.163,13.749,1.684
mantel_0381,mantel,test,5362,3570,27.393,5.517,617.253,83.64,667.983,112.18,6.429,5.907,3.008,3109,2396,7.312,6.071,6.954,1.145,442.031,23.703,24.213,17.602,13121,10012,3.8193,16.548,25.349,1.532
mantel_0378,mantel,test,77162,42504,106.142,9.697,867.452,167.338,918.951,161.884,9.298,5.666,3.604,4370,3335,10.1776,8.695,10.195,1.173,550.307,30.124,24.58,17.649,15998,11628,4.4357,22.88,37.457,1.637
monitor_0467,monitor,test,5782,6126,29.598,5.644,226.394,81.37,272.522,42.894,3.416,5.593,3.035,984,701,2.1393,8.624,9.132,1.059,135.756,9.086,21.602,15.898,4626,3642,1.3893,28.645,36.405,1.271
mantel_0376,mantel,test,106066,50570,141.26,15.486,1108.832,212.031,1164.116,222.695,10.368,5.382,3.747,5998,4675,14.267,10.775,12.134,1.126,687.907,31.115,28.094,18.061,18353,12355,4.7131,27.158,40.112,1.477
mantel_0383,mantel,test,103744,46096,125.68,17.291,632.699,193.782,683.51,107.732,6.137,6.733,3.221,2740,2116,6.4575,7.293,8.437,1.157,363.1,12.759,22.824,18.033,11089,8349,3.1849,18.109,26.907,1.486
monitor_0469,monitor,test,4732,6735,17.073,6.125,331.671,75.427,383.9,59.785,4.297,6.278,3.19,1641,1275,3.891,9.831,11.22,1.141,231.993,12.398,25.566,17.195,7493,5852,2.2324,27.462,38.564,1.404
monitor_0466,monitor,test,255,138,13.465,3.313,463.504,66.859,513.585,93.708,4.653,4.491,2.832,2598,1996,6.0913,11.295,13.594,1.204,329.051,19.314,25.634,17.124,9812,7214,2.7519,20.321,39.124,1.925
monitor_0473,monitor,test,10820,9364,21.727,7.531,288.019,74.725,333.486,57.843,4.128,5.894,2.314,1402,1065,3.2501,7.556,7.98,1.056,184.884,11.906,20.611,16.648,6250,4848,1.8494,16.276,22.832,1.403
monitor_0468,monitor,test,244,180,16.566,3.534,531.456,70.978,582.334,101.856,6.368,6.559,2.791,3087,2400,7.3242,9.767,10.76,1.102,381.922,21.21,22.688,18.84,11304,8217,3.1345,19.192,31.289,1.63
monitor_0470,monitor,test,8191,6804,32.849,6.073,469.476,91.218,521.772,78.926,5.74,4.689,3.191,2681,2084,6.3599,10.228,11.437,1.118,326.006,19.882,25.91,18.506,10218,7537,2.8751,20.231,28.33,1.4
monitor_0475,monitor,test,570,470,10.412,4.087,378.841,61.892,426.233,72.759,3.548,5.075,3.215,1991,1625,4.9591,6.228,7.227,1.16,272.941,15.093,22.37,16.732,8593,6602,2.5185,14.032,21.698,1.546
monitor_0471,monitor,test,14738,10612,29.689,4.528,585.731,83.245,634.759,97.864,6.38,4.136,2.62,2861,2207,6.7352,9.668,10.739,1.111,422.274,24.996,26.453,15.819,12106,9245,3.5267,21.434,30.175,1.408
monitor_0474,monitor,test,2748,2710,16.607,5.215,463.66,75.703,517.54,109.102,3.711,6.011,2.9,2144,1641,5.0079,6.837,7.517,1.099,311.572,17.452,27.657,17.312,8624,6480,2.4719,15.932,22.737,1.427
monitor_0477,monitor,test,1157,1502,16.534,4.438,332.918,72.131,384.078,57.584,4.778,6.309,3.33,1466,1063,3.244,8.355,8.794,1.052,236.843,12.742,23.606,17.915,7121,5655,2.1572,22.146,31.819,1.437
monitor_0476,monitor,test,2145,2606,17.188,4.051,400.27,69.79,448.821,68.607,4.733,5.34,3.118,2108,1622,4.95,7.929,9.05,1.141,291.391,14.3,24.343,15.75,8344,6236,2.3788,18.954,27.257,1.438
monitor_0478,monitor,test,696,960,13.11,4.393,353.117,64.104,399.718,74.505,4.56,5.644,2.589,1744,1292,3.9429,5.601,6.169,1.101,246.836,9.713,22.283,16.085,6846,5102,1.9463,12.621,20.428,1.619
monitor_0472,monitor,test,1515,1616,12.037,4.198,686.771,69.597,740.133,147.657,8.694,5.493,3.552,4116,3132,9.5581,25.886,30.934,1.195,486.772,27.413,23.907,20.41,13693,9577,3.6533,42.966,80.249,1.868
monitor_0479,monitor,test,1651,1541,13.141,4.079,369.475,66.05,418.305,73.361,4.452,6.485,2.913,2055,1529,4.6661,6.632,6.916,1.043,260.35,14.092,22.827,16.605,7648,5593,2.1336,11.039,16.354,1.481
monitor_0480,monitor,test,720,588,12.611,4.542,350.361,64.287,397.495,72.005,4.462,4.425,3.244,1807,1489,4.5441,5.775,6.669,1.155,243.331,13.41,23.321,16.144,7152,5345,2.039,10.195,16.364,1.605
monitor_0483,monitor,test,1523,1170,12.436,4.368,325.305,66.334,374.835,63.466,4.584,4.946,2.84,1695,1319,4.0253,5.725,6.508,1.137,228.236,12.215,25.837,15.907,6831,5136,1.9592,10.508,16.386,1.559
monitor_0484,monitor,test,3594,3130,14.405,3.65,395.362,67.802,445.109,75.935,4.821,5.389,2.919,2228,1738,5.304,6.996,8.039,1.149,284.343,12.208,25.648,15.791,8631,6403,2.4426,12.419,21.166,1.704
monitor_0482,monitor,test,1010,842,15.714,3.251,505.756,67.326,554.117,78.991,6.197,6.295,3.453,2629,2072,6.3232,7.563,8.449,1.117,382.003,19.6,23.033,15.58,10622,7993,3.0491,15.553,23.045,1.482
monitor_0486,monitor,test,580,424,10.627,3.778,449.582,61.935,497.112,93.864,5.559,6.652,3.092,3062,2355,7.1869,5.539,6.113,1.104,318.792,16.962,19.649,18.137,11135,8073,3.0796,12.793,18.392,1.438
monitor_0487,monitor,test,1670,1366,13.869,4.951,422.624,72.436,476.239,90.005,4.84,5.921,3.562,2271,1753,5.3497,10.85,12.754,1.176,294.085,14.873,25.102,19.03,9272,7001,2.6707,19.643,36.849,1.876
monitor_0481,monitor,test,2819,2532,14.502,4.358,647.229,67.374,695.743,131.768,8.0,5.914,3.365,3835,2972,9.0698,8.342,9.122,1.094,465.602,22.999,20.864,18.371,13623,9788,3.7338,17.521,25.442,1.452
monitor_0485,monitor,test,306,182,14.16,2.892,467.152,67.283,517.384,95.734,4.744,4.358,3.429,2731,2061,6.2897,7.006,7.578,1.082,334.661,14.962,25.008,17.437,10048,7317,2.7912,14.32,21.371,1.492
monitor_0489,monitor,test,2527,2106,15.563,4.769,367.608,66.019,413.295,80.877,4.265,5.948,2.949,1946,1455,4.4403,8.337,9.041,1.084,246.088,16.046,20.539,16.251,7873,5927,2.261,16.558,24.196,1.461
monitor_0490,monitor,test,2198,1987,14.36,3.44,502.807,71.149,556.156,97.713,6.182,5.825,3.246,2539,1988,6.0669,14.78,16.268,1.101,362.358,18.754,26.801,17.477,9750,7211,2.7508,28.591,43.651,1.527
monitor_0492,monitor,test,1098,978,11.008,5.084,348.657,65.788,398.353,76.96,4.995,5.185,3.16,1586,1188,3.6255,5.867,6.366,1.085,237.962,12.648,26.109,15.242,6942,5356,2.0432,11.802,17.876,1.515
monitor_0493,monitor,test,4811,6483,24.858,6.014,330.872,77.146,377.146,68.709,4.754,4.174,2.441,1663,1236,3.772,8.468,8.996,1.062,213.32,13.217,23.154,16.505,6985,5322,2.0302,20.092,28.555,1.421
monitor_0488,monitor,test,6135,5773,21.203,4.964,683.099,81.709,738.64,152.288,8.241,6.567,3.585,4265,3228,9.8511,7.585,10.252,1.352,468.421,27.981,26.156,19.233,14311,10046,3.8322,17.666,36.568,2.07
monitor_0495,monitor,test,2017,1542,44.653,4.458,360.314,96.245,407.447,64.587,4.17,4.662,2.447,1852,1423,4.3427,6.057,6.639,1.096,234.757,7.688,22.88,17.144,7080,5228,1.9943,9.126,14.401,1.578
monitor_0491,monitor,test,628,514,11.181,3.597,542.24,65.738,593.2,102.465,6.381,5.856,3.17,3131,2461,7.5104,10.084,11.501,1.141,400.7,17.916,22.804,19.13,12388,9257,3.5313,21.062,32.384,1.538
monitor_0496,monitor,test,452,400,10.737,3.602,377.989,60.943,424.592,70.655,5.151,6.693,2.974,2125,1645,5.0201,7.323,8.486,1.159,274.449,13.394,21.719,15.217,8984,6859,2.6165,12.462,20.652,1.657
monitor_0494,monitor,test,8288,12656,23.338,7.403,469.445,83.877,522.582,84.416,5.848,6.315,3.711,2325,1736,5.2979,14.788,17.662,1.194,330.682,17.759,26.274,16.837,8970,6645,2.5349,40.608,62.51,1.539
monitor_0498,monitor,test,985,852,11.366,4.339,417.357,68.852,470.504,90.99,4.104,5.491,3.676,2255,1673,5.1056,10.694,11.648,1.089,291.411,15.147,26.29,17.69,8688,6433,2.454,20.851,32.212,1.545
monitor_0502,monitor,test,1190,1063,12.725,4.588,260.741,66.218,309.646,46.52,4.403,6.354,2.865,1447,1041,3.1769,4.38,4.634,1.058,185.473,7.032,24.043,15.643,6035,4588,1.7502,8.188,12.896,1.575
