nombre,clase,split,n_vertices,n_caras,t_preproceso_ms,t_muestreo_ms,t_total_ms,t_arbol_32_ms,t_guardado_32_ms,t_guardado_denso_32_ms,nodos_totales_32,hojas_ocupadas_32,ocup_hoja_pct_32,tam_npz_disperso_kib_32,tam_npz_denso_kib_32,factor_reduccion_almacenamiento_32,t_arbol_64_ms,t_guardado_64_ms,t_guardado_denso_64_ms,nodos_totales_64,hojas_ocupadas_64,ocup_hoja_pct_64,tam_npz_disperso_kib_64,tam_npz_denso_kib_64,factor_reduccion_almacenamiento_64
laptop_0107,laptop,train,72823,46753,83.559,10.325,507.418,75.066,5.676,3.337,2567,2046,6.2439,13.09,16.166,1.235,318.302,14.49,17.337,11190,8623,3.2894,30.763,53.367,1.735
laptop_0109,laptop,train,11940,1770,29.049,5.171,512.327,107.862,3.965,2.725,3035,2356,7.1899,8.089,9.064,1.121,345.106,21.173,15.299,11316,8281,3.159,13.738,27.795,2.023
laptop_0110,laptop,train,296,336,10.995,4.49,519.575,106.478,7.079,3.58,3319,2595,7.9193,7.765,10.069,1.297,370.103,20.43,15.285,11876,8557,3.2642,16.814,34.827,2.071
laptop_0113,laptop,train,296,336,15.068,3.191,459.172,91.57,4.398,3.787,3319,2595,7.9193,7.715,10.059,1.304,321.627,23.318,17.597,11876,8557,3.2642,16.745,34.379,2.053
laptop_0117,laptop,train,10266,5197,26.242,4.533,347.933,71.007,4.704,3.442,1761,1292,3.9429,9.018,11.326,1.256,232.267,9.18,15.937,8225,6464,2.4658,20.364,38.426,1.887
laptop_0115,laptop,train,1490,582,13.576,5.217,455.835,84.983,6.674,3.604,3013,2332,7.1167,11.393,12.952,1.137,332.213,13.173,18.09,11237,8224,3.1372,23.992,39.798,1.659
laptop_0116,laptop,train,26868,24394,40.209,7.166,468.247,100.719,6.568,3.498,2688,2093,6.3873,14.965,17.974,1.201,294.513,19.072,17.343,10897,8209,3.1315,36.913,59.971,1.625
laptop_0120,laptop,train,551,233,9.918,3.04,324.881,70.637,3.303,2.481,1871,1516,4.6265,5.62,7.21,1.283,227.713,10.27,15.85,7595,5724,2.1835,11.687,25.491,2.181
laptop_0121,laptop,train,84,52,8.288,3.611,350.436,85.174,3.854,2.717,1914,1602,4.8889,5.541,6.762,1.22,240.658,8.851,13.833,8395,6481,2.4723,8.893,19.9,2.238
laptop_0119,laptop,train,2123,2303,20.025,4.826,366.662,68.071,3.535,2.373,2314,1832,5.5908,10.378,12.025,1.159,252.829,17.376,14.715,9633,7319,2.792,20.744,36.734,1.771
laptop_0118,laptop,train,2788,2103,14.508,4.386,503.008,107.939,5.076,2.881,3139,2519,7.6874,6.608,7.797,1.18,349.961,21.138,17.228,11758,8619,3.2879,13.562,29.055,2.142
laptop_0122,laptop,train,362,275,11.492,4.794,413.716,93.399,5.57,3.253,2514,1959,5.9784,6.604,8.04,1.217,280.437,18.024,14.33,10028,7514,2.8664,11.676,26.171,2.241
laptop_0126,laptop,train,2386,1031,13.891,2.824,276.035,41.389,3.055,2.886,1791,1370,4.1809,7.981,9.815,1.23,202.168,12.708,16.095,7578,5787,2.2076,16.142,32.142,1.991
laptop_0128,laptop,train,3784,2554,21.574,3.322,235.209,42.191,2.631,2.295,1339,963,2.9388,5.427,7.198,1.326,153.002,12.49,16.87,6421,5082,1.9386,10.473,22.665,2.164
laptop_0124,laptop,train,65438,47147,86.043,10.342,438.588,77.241,4.878,3.08,2110,1712,5.2246,8.438,10.377,1.23,249.955,10.129,14.669,8832,6722,2.5642,19.381,34.122,1.761
laptop_0123,laptop,train,388,336,11.719,3.143,486.195,80.145,7.595,3.596,3314,2596,7.9224,7.735,10.254,1.326,367.936,15.657,16.011,12185,8871,3.384,17.167,35.835,2.087
laptop_0127,laptop,train,4664,4157,19.837,4.964,370.875,78.15,3.865,2.634,2439,1857,5.6671,10.035,11.932,1.189,252.654,11.405,16.034,9418,6979,2.6623,23.639,42.816,1.811
laptop_0125,laptop,train,23887,12614,44.447,5.409,439.716,73.378,3.668,3.045,2413,1883,5.7465,11.924,14.232,1.194,301.248,11.566,18.165,10235,7822,2.9839,26.363,45.91,1.741
laptop_0129,laptop,train,528,334,11.349,4.614,359.35,67.427,3.305,2.955,2192,1703,5.1971,3.438,4.562,1.327,256.532,16.123,15.228,9582,7390,2.8191,9.376,18.37,1.959
laptop_0131,laptop,train,53497,35002,62.672,8.893,364.563,68.208,2.522,2.484,1600,1286,3.9246,4.443,5.65,1.272,213.588,8.68,16.239,7843,6243,2.3815,7.992,18.155,2.272
laptop_0130,laptop,train,154,133,10.404,2.589,438.11,85.441,4.035,3.137,2847,2304,7.0312,3.433,4.385,1.277,322.648,12.993,14.523,10867,8020,3.0594,8.313,18.849,2.267
laptop_0133,laptop,train,1846,1793,13.731,4.38,294.943,55.666,2.548,2.22,1590,1200,3.6621,3.246,3.652,1.125,210.519,8.099,13.609,7281,5691,2.1709,6.519,13.639,2.092
laptop_0132,laptop,train,4385,2494,15.1,5.334,360.105,57.94,5.298,3.188,2154,1719,5.246,8.899,10.142,1.14,262.68,13.753,16.16,8820,6666,2.5429,18.485,33.08,1.79
laptop_0134,laptop,train,2005,1688,17.966,3.023,289.941,37.344,2.607,2.175,1486,1099,3.3539,3.86,5.031,1.303,217.049,11.952,14.888,6973,5487,2.0931,7.052,15.688,2.225
laptop_0135,laptop,train,15525,27449,36.248,6.693,343.029,43.508,3.047,3.254,1683,1269,3.8727,10.779,12.906,1.197,239.175,14.357,15.742,7999,6316,2.4094,23.46,40.311,1.718
laptop_0139,laptop,train,9393,7293,22.587,5.81,281.951,43.013,3.074,2.599,1722,1388,4.2358,5.15,6.018,1.168,199.048,8.419,16.335,7003,5281,2.0145,11.159,20.65,1.851
laptop_0138,laptop,train,23464,2219,30.495,3.214,354.936,62.93,3.193,2.997,2001,1676,5.1147,3.933,4.536,1.153,238.27,16.834,13.98,8047,6046,2.3064,8.615,17.036,1.977
laptop_0140,laptop,train,84,41,12.908,4.397,260.758,62.112,2.51,2.295,1560,1146,3.4973,1.736,1.966,1.132,167.948,10.882,19.976,5881,4321,1.6483,3.052,10.972,3.595
laptop_0136,laptop,train,396,340,13.124,4.129,532.553,91.224,5.428,3.715,3368,2643,8.0658,7.953,10.312,1.297,403.808,14.84,17.302,12577,9209,3.513,18.706,37.444,2.002
laptop_0142,laptop,train,1214,398,11.882,2.743,319.323,49.298,3.109,2.333,2242,1793,5.4718,5.464,6.379,1.167,238.834,13.457,16.679,9546,7304,2.7863,9.743,22.283,2.287
laptop_0137,laptop,train,192,94,11.04,3.822,547.081,141.995,6.715,2.943,3643,2840,8.667,4.543,6.247,1.375,367.844,15.665,14.724,13056,9413,3.5908,11.354,23.596,2.078
laptop_0141,laptop,train,64578,56608,78.207,12.264,431.095,56.593,3.206,3.027,1987,1614,4.9255,10.463,12.794,1.223,268.66,12.164,19.003,8297,6310,2.4071,24.515,42.657,1.74
laptop_0144,laptop,train,4531,551,16.331,4.082,366.693,66.314,3.142,2.524,2190,1779,5.4291,7.474,8.776,1.174,262.946,13.877,16.507,9481,7291,2.7813,14.116,30.827,2.184
laptop_0145,laptop,train,5347,11294,37.524,4.474,357.481,60.497,4.495,2.758,1735,1400,4.2725,9.196,11.376,1.237,237.746,12.745,16.705,8468,6733,2.5684,22.268,38.997,1.751
laptop_0143,laptop,train,9346,9304,26.229,6.42,464.93,85.363,3.773,2.811,2530,2064,6.2988,11.243,13.579,1.208,330.545,12.6,14.784,11481,8951,3.4145,21.292,40.733,1.913
laptop_0146,laptop,train,2292,855,14.568,3.126,394.446,80.924,5.833,3.67,2446,1902,5.8044,11.694,12.867,1.1,276.972,13.023,14.535,9738,7292,2.7817,21.899,36.191,1.653
laptop_0148,laptop,train,308,254,14.368,3.96,436.939,94.08,4.211,2.543,2686,2043,6.2347,6.647,8.503,1.279,299.791,20.53,16.406,10527,7841,2.9911,14.414,30.028,2.083
laptop_0147,laptop,train,532,336,14.185,3.327,476.127,89.444,4.338,3.025,3244,2551,7.785,7.738,10.02,1.295,342.293,22.54,15.055,11931,8687,3.3138,17.079,35.146,2.058
laptop_0149,laptop,train,72,68,11.071,2.991,386.642,64.442,3.916,2.784,2811,2224,6.7871,4.16,4.646,1.117,290.181,14.041,13.775,10940,8129,3.101,9.122,17.331,1.9
mantel_0001,mantel,train,3013,2020,19.527,4.187,431.766,102.821,4.001,3.098,2526,1857,5.6671,5.523,6.859,1.242,287.562,13.668,16.96,10371,7845,2.9926,13.799,23.633,1.713
mantel_0004,mantel,train,10348,7342,34.928,4.246,374.543,75.226,3.505,2.362,2264,1719,5.246,5.975,7.268,1.216,242.873,13.765,15.771,9680,7416,2.829,14.397,24.693,1.715
mantel_0006,mantel,train,10310,7390,27.129,4.713,436.303,69.054,3.925,2.782,2673,2008,6.1279,6.318,7.072,1.119,319.339,12.142,14.023,10356,7683,2.9308,14.493,22.518,1.554
mantel_0003,mantel,train,10050,7258,26.009,6.662,509.814,111.449,4.434,3.02,2922,2160,6.5918,6.29,7.625,1.212,339.383,21.878,17.353,12131,9209,3.513,16.233,27.196,1.675
mantel_0002,mantel,train,10302,7358,52.858,4.563,564.169,123.848,7.813,3.501,3639,2858,8.7219,6.996,8.195,1.171,350.466,24.621,16.643,13171,9532,3.6362,17.466,27.219,1.558
mantel_0005,mantel,train,4156,2756,14.671,3.404,527.269,102.031,4.839,2.553,3497,2802,8.551,6.953,8.43,1.212,384.621,17.703,17.164,12860,9363,3.5717,17.337,27.547,1.589
mantel_0007,mantel,train,10299,7370,29.445,5.76,468.692,74.901,3.804,2.923,2820,2204,6.7261,6.381,7.385,1.157,337.769,17.013,16.926,11580,8760,3.3417,15.789,24.31,1.54
mantel_0010,mantel,train,13311,10494,28.795,5.033,469.262,87.466,6.763,2.825,2975,2222,6.781,6.193,7.135,1.152,326.164,15.04,16.679,10475,7500,2.861,13.905,23.526,1.692
mantel_0008,mantel,train,6313,4256,28.323,6.061,577.823,104.447,5.126,3.953,4191,3316,10.1196,8.654,10.224,1.181,409.777,24.089,15.739,14699,10508,4.0085,20.837,32.172,1.544
mantel_0009,mantel,train,9048,6500,36.993,6.037,574.645,111.814,4.743,2.948,3710,2891,8.8226,6.497,7.499,1.154,396.564,18.494,14.723,14045,10335,3.9425,18.497,30.164,1.631
mantel_0012,mantel,train,13006,10434,33.162,6.133,474.428,97.263,3.748,3.033,2620,2060,6.2866,5.537,6.579,1.188,323.127,10.996,14.219,9392,6772,2.5833,12.72,22.055,1.734
mantel_0011,mantel,train,92480,42296,95.131,9.09,615.311,81.752,4.988,2.498,3230,2513,7.6691,7.579,8.856,1.169,399.426,24.925,18.399,12577,9347,3.5656,18.928,29.571,1.562
mantel_0013,mantel,train,8735,6240,21.639,6.117,553.399,97.997,4.587,2.561,3301,2544,7.7637,5.579,6.619,1.186,399.365,23.693,17.605,13384,10083,3.8464,17.142,28.692,1.674
mantel_0014,mantel,train,13254,10400,27.214,5.476,586.514,113.71,7.648,2.561,3739,2920,8.9111,6.11,7.265,1.189,415.251,17.215,16.644,14088,10349,3.9478,18.477,31.381,1.698
mantel_0021,mantel,train,38406,17368,40.779,5.827,302.708,51.082,3.521,3.056,1297,991,3.0243,5.451,6.304,1.156,191.322,10.177,14.081,5799,4502,1.7174,11.367,18.485,1.626
mantel_0020,mantel,train,38425,17368,43.564,7.493,309.452,51.815,4.078,2.917,1441,1120,3.418,5.496,6.753,1.229,196.116,6.386,16.245,5654,4213,1.6071,10.705,18.03,1.684
mantel_0015,mantel,train,112606,53878,100.731,16.167,663.157,101.442,7.176,3.746,3343,2594,7.9163,8.698,10.348,1.19,410.779,26.862,18.239,12308,8965,3.4199,21.504,32.555,1.514
mantel_0019,mantel,train,5500,3674,50.057,4.903,430.198,90.74,6.092,3.164,2295,1730,5.2795,5.455,6.138,1.125,267.15,11.257,14.822,9397,7102,2.7092,12.44,19.302,1.552
mantel_0024,mantel,train,3798,2864,12.998,3.736,173.694,27.944,2.859,2.732,899,650,1.9836,5.637,6.441,1.143,120.807,5.35,14.188,3960,3061,1.1677,14.385,23.075,1.604
mantel_0022,mantel,train,38414,17368,58.548,5.956,310.596,40.711,3.094,2.849,1711,1308,3.9917,5.938,6.893,1.161,193.841,8.445,14.483,6664,4953,1.8894,12.209,19.587,1.604
mantel_0017,mantel,train,46837,24424,67.078,11.339,688.986,124.529,8.589,2.757,4409,3537,10.7941,8.854,10.425,1.177,447.972,29.48,17.7,14501,10092,3.8498,22.076,33.345,1.51
mantel_0016,mantel,train,47214,24446,71.983,9.961,751.592,123.496,6.51,3.202,5115,4226,12.8967,10.423,12.497,1.199,502.957,36.685,20.618,16272,11157,4.2561,25.954,39.759,1.532
mantel_0018,mantel,train,113355,54414,119.73,11.806,585.32,84.728,7.203,3.374,2882,2254,6.8787,7.822,9.33,1.193,344.358,17.495,16.23,11241,8359,3.1887,18.818,28.611,1.52
mantel_0025,mantel,train,11896,11064,26.56,7.242,245.059,41.209,3.25,2.346,1139,886,2.7039,6.083,7.186,1.181,157.432,9.365,14.201,5451,4312,1.6449,13.155,21.325,1.621
mantel_0023,mantel,train,38413,17368,49.482,5.753,435.468,64.164,5.454,2.981,2333,1882,5.7434,6.444,7.849,1.218,292.889,17.726,17.083,8851,6518,2.4864,15.026,24.366,1.622
mantel_0026,mantel,train,10311,7390,26.735,6.01,395.772,74.548,4.181,2.849,2373,1850,5.6458,5.881,6.659,1.132,273.506,10.792,13.933,9651,7278,2.7763,13.669,20.548,1.503
mantel_0027,mantel,train,64018,38298,77.188,9.366,396.129,65.271,3.424,2.554,2080,1617,4.9347,6.81,8.077,1.186,226.081,14.8,16.654,8665,6585,2.512,15.669,24.808,1.583
mantel_0028,mantel,train,3683,2278,18.482,4.171,377.608,76.57,4.819,2.527,2351,1786,5.4504,6.972,9.041,1.297,262.143,11.423,15.231,8807,6456,2.4628,15.862,30.194,1.904
mantel_0032,mantel,train,1468,1156,12.06,4.827,309.197,71.992,4.084,2.376,1788,1377,4.2023,6.431,7.467,1.161,205.727,10.507,14.294,7329,5541,2.1137,12.696,21.169,1.667
mantel_0030,mantel,train,67089,40432,92.56,10.428,372.959,45.345,3.616,2.437,1801,1353,4.129,6.148,7.137,1.161,211.266,9.744,14.583,7295,5494,2.0958,14.108,22.352,1.584
mantel_0029,mantel,train,11258,7908,25.829,6.397,450.242,87.587,5.017,2.417,2223,1781,5.4352,5.921,6.881,1.162,314.889,10.523,14.165,10068,7845,2.9926,14.87,22.416,1.507
mantel_0033,mantel,train,11256,7898,32.29,4.13,416.466,77.125,3.514,3.109,2129,1631,4.9774,5.87,6.919,1.179,285.881,13.526,15.388,9564,7435,2.8362,14.08,22.606,1.606
mantel_0031,mantel,train,10876,7886,31.777,6.217,610.098,120.321,7.928,2.67,3934,3072,9.375,7.897,9.75,1.235,427.093,16.762,14.543,14125,10191,3.8876,20.126,31.598,1.57
mantel_0034,mantel,train,10230,7358,32.951,6.268,590.141,118.474,7.216,2.928,3952,3101,9.4635,7.67,9.049,1.18,397.321,27.911,15.47,13972,10020,3.8223,18.912,29.776,1.574
mantel_0036,mantel,train,268,158,11.423,3.491,454.933,95.061,5.169,2.632,2927,2350,7.1716,5.629,6.549,1.163,318.283,21.506,14.862,11151,8224,3.1372,12.34,22.553,1.828
mantel_0035,mantel,train,9181,6516,21.26,4.507,515.042,79.006,4.387,2.995,3271,2445,7.4615,5.868,6.95,1.184,389.793,16.09,15.235,13098,9827,3.7487,16.796,28.457,1.694
mantel_0037,mantel,train,10361,7374,41.59,6.742,453.777,82.116,3.678,2.642,2715,2175,6.6376,6.11,7.071,1.157,300.531,19.119,15.083,11604,8889,3.3909,16.042,24.854,1.549
mantel_0039,mantel,train,10289,7338,20.41,4.37,395.013,84.092,5.221,2.937,2164,1665,5.0812,5.846,7.264,1.243,262.738,18.182,16.888,9186,7022,2.6787,13.648,23.466,1.719
mantel_0038,mantel,train,4156,2756,14.402,4.429,455.39,89.614,3.748,2.471,2707,2180,6.6528,6.082,7.823,1.286,329.956,13.241,14.279,10717,8010,3.0556,14.742,24.935,1.691
mantel_0041,mantel,train,10336,7346,28.893,5.434,392.523,69.12,4.117,2.751,2779,2126,6.488,6.461,7.814,1.209,272.528,12.431,16.491,11269,8490,3.2387,16.069,27.136,1.689
mantel_0040,mantel,train,4155,2756,16.46,4.029,522.209,105.138,5.27,2.928,3523,2693,8.2184,6.885,8.276,1.202,375.403,15.909,15.114,13183,9660,3.685,16.864,27.603,1.637
mantel_0048,mantel,train,5452,5348,14.598,3.783,184.943,39.204,2.306,2.394,993,728,2.2217,4.911,5.391,1.098,120.006,5.046,14.181,4004,3011,1.1486,9.288,16.293,1.754
mantel_0042,mantel,train,4156,2756,21.063,3.528,588.183,112.491,5.108,3.775,3895,3066,9.3567,7.211,8.782,1.218,414.54,31.453,15.011,14228,10333,3.9417,18.851,30.466,1.616
mantel_0050,mantel,train,14056,12567,28.437,5.121,238.643,40.848,2.39,2.286,1313,1016,3.1006,6.361,6.615,1.04,151.366,10.481,13.69,5186,3873,1.4774,13.877,18.794,1.354
mantel_0043,mantel,train,4156,2756,17.161,3.858,464.349,98.105,4.324,2.836,2899,2213,6.7535,6.27,7.792,1.243,321.236,19.666,16.933,11360,8461,3.2276,15.151,26.288,1.735
mantel_0044,mantel,train,4156,2756,17.457,4.519,425.344,93.431,4.122,2.716,2396,1869,5.7037,5.571,7.185,1.29,293.412,12.403,17.336,10036,7640,2.9144,13.869,24.048,1.734
mantel_0049,mantel,train,3064,2397,14.335,5.018,343.083,68.571,5.194,2.663,2153,1642,5.011,6.467,7.972,1.233,238.717,11.248,15.425,8323,6170,2.3537,13.859,24.697,1.782
mantel_0046,mantel,train,4156,2756,14.893,3.462,485.884,70.043,4.242,2.839,2534,2007,6.1249,5.729,7.327,1.279,372.367,20.877,15.363,11101,8567,3.2681,15.224,25.552,1.678
mantel_0045,mantel,train,4156,2756,24.723,3.737,512.648,94.238,4.225,2.432,2925,2270,6.9275,5.896,7.202,1.221,361.805,23.92,16.27,11800,8875,3.3855,15.777,25.722,1.63
mantel_0047,mantel,train,47212,24478,53.898,7.061,635.01,158.11,5.506,4.016,4363,3558,10.8582,8.74,10.282,1.176,380.3,30.134,16.303,14463,10100,3.8528,22.479,33.752,1.501
mantel_0052,mantel,train,77822,42900,86.007,9.706,532.121,83.529,3.903,2.965,2682,2073,6.3263,7.138,8.742,1.225,330.796,18.181,16.284,11172,8490,3.2387,17.106,29.482,1.723
mantel_0051,mantel,train,78473,39074,95.698,12.946,623.743,110.113,5.522,2.804,4443,3561,10.8673,9.911,11.786,1.189,379.852,19.612,18.07,15781,11338,4.3251,25.897,38.846,1.5
mantel_0054,mantel,train,13202,10478,27.141,7.354,475.027,68.233,4.491,3.001,2527,1854,5.658,5.449,6.291,1.154,352.701,15.107,14.601,11567,9040,3.4485,15.167,25.263,1.666
mantel_0053,mantel,train,95710,53694,102.163,11.141,560.672,91.409,6.836,2.898,3253,2535,7.7362,8.433,9.973,1.183,334.349,14.773,17.344,12623,9370,3.5744,20.935,32.955,1.574
mantel_0057,mantel,train,9221,6516,68.395,6.036,514.729,79.183,6.307,2.356,2912,2142,6.5369,5.705,6.853,1.201,335.302,19.505,15.559,12900,9988,3.8101,17.207,29.483,1.713
mantel_0055,mantel,train,9544,6500,32.675,4.333,579.447,117.711,5.404,3.161,4203,3196,9.7534,7.054,7.894,1.119,397.993,21.332,16.863,15404,11201,4.2728,20.345,32.729,1.609
mantel_0056,mantel,train,9130,6488,28.76,6.31,624.158,144.627,5.395,2.576,4360,3301,10.0739,7.049,7.956,1.129,416.344,22.721,16.935,15286,10926,4.1679,19.795,31.688,1.601
mantel_0059,mantel,train,47212,24416,63.002,10.299,604.605,108.722,6.443,2.591,3798,3099,9.4574,8.181,9.684,1.184,398.776,17.363,17.388,14012,10214,3.8963,22.547,34.057,1.51
mantel_0063,mantel,train,46023,22724,55.17,8.858,323.544,59.857,4.227,2.808,1525,1144,3.4912,5.564,6.476,1.164,180.623,14.809,16.505,7329,5804,2.2141,13.665,21.993,1.609
mantel_0060,mantel,train,92546,42506,75.024,9.391,575.919,78.769,5.04,2.931,3359,2689,8.2062,7.562,8.686,1.149,380.313,27.382,17.502,12618,9259,3.532,19.042,29.243,1.536
mantel_0058,mantel,train,47058,24428,53.619,9.666,775.874,151.465,9.567,3.194,5097,3994,12.1887,10.766,12.41,1.153,515.924,35.633,18.013,15761,10664,4.068,26.544,39.472,1.487
mantel_0062,mantel,train,6313,4256,23.009,6.16,499.735,84.043,6.063,3.24,2886,2238,6.8298,7.255,9.251,1.275,356.824,23.635,16.983,11158,8272,3.1555,16.62,27.053,1.628
mantel_0066,mantel,train,1887,1040,14.541,4.475,349.356,74.638,3.404,2.498,2053,1556,4.7485,7.624,9.174,1.203,240.883,11.415,17.46,7771,5718,2.1812,13.808,24.398,1.767
mantel_0064,mantel,train,6313,4256,18.791,4.147,484.013,78.798,4.322,3.074,3119,2479,7.5653,7.466,9.193,1.231,356.06,21.894,17.456,11731,8612,3.2852,16.788,26.62,1.586
mantel_0067,mantel,train,66916,40316,69.813,14.308,395.462,64.932,3.172,3.134,1728,1318,4.0222,6.477,7.557,1.167,227.337,15.899,20.311,7897,6169,2.3533,15.116,23.669,1.566
mantel_0061,mantel,train,77408,42716,94.817,9.342,764.059,101.755,8.389,3.62,4304,3426,10.4553,8.72,10.685,1.225,519.826,29.929,16.952,15303,10999,4.1958,22.111,35.285,1.596
mantel_0065,mantel,train,103460,45918,93.977,9.755,722.762,117.818,4.946,3.286,3192,2437,7.4371,8.122,9.442,1.163,466.914,29.352,21.086,13063,9871,3.7655,21.68,32.567,1.502
mantel_0068,mantel,train,66953,40328,91.402,12.292,631.152,90.934,5.569,3.011,2425,1869,5.7037,7.246,8.279,1.143,405.81,25.145,40.494,9772,7347,2.8027,18.268,27.11,1.484
mantel_0069,mantel,train,3012,2020,20.466,3.878,706.198,114.141,6.389,3.098,3107,2351,7.1747,6.419,7.103,1.106,533.992,27.332,17.822,11721,8614,3.286,15.33,22.199,1.448
mantel_0070,mantel,train,3013,2020,26.085,4.117,717.462,137.585,7.972,3.533,3434,2599,7.9315,6.671,7.602,1.14,522.608,19.095,17.944,13140,9706,3.7025,16.768,25.485,1.52
mantel_0071,mantel,train,3013,2020,16.558,5.539,752.734,131.672,8.696,3.786,3885,2940,8.9722,7.117,8.18,1.149,562.593,27.677,18.042,13670,9785,3.7327,17.764,26.068,1.468
mantel_0072,mantel,train,3013,2020,12.855,3.968,820.782,166.584,8.839,3.596,4252,3221,9.8297,7.68,8.711,1.134,598.425,30.111,17.83,14748,10496,4.0039,18.671,27.729,1.485
mantel_0075,mantel,train,3013,2020,23.707,5.723,744.042,123.246,6.825,3.147,3113,2325,7.0953,6.404,7.551,1.179,555.457,29.084,17.829,11939,8826,3.3669,15.678,25.692,1.639
mantel_0074,mantel,train,3013,2020,20.117,5.023,863.588,155.434,9.018,3.377,4587,3559,10.8612,7.678,9.073,1.182,642.558,31.438,18.934,15340,10753,4.1019,19.315,30.387,1.573
mantel_0076,mantel,train,3012,2020,18.936,5.216,742.82,169.099,9.186,3.312,3483,2588,7.8979,6.378,7.528,1.18,514.305,26.078,18.787,13211,9728,3.7109,16.713,26.88,1.608
mantel_0073,mantel,train,3012,2020,12.893,4.451,981.596,199.0,9.869,3.599,5206,4179,12.7533,8.392,9.751,1.162,718.432,36.951,22.263,16776,11570,4.4136,21.092,32.022,1.518
mantel_0077,mantel,train,10397,7374,61.753,6.235,664.581,123.753,6.879,3.351,2662,2015,6.1493,6.291,7.444,1.183,439.065,26.896,16.228,11293,8631,3.2925,15.568,25.096,1.612
mantel_0079,mantel,train,11056,7974,33.644,6.538,623.657,111.353,7.076,3.006,3250,2545,7.7667,7.338,8.925,1.216,450.593,14.453,16.293,11964,8714,3.3241,17.712,28.098,1.586
mantel_0078,mantel,train,11244,7908,33.955,8.106,763.472,159.687,8.257,3.32,4013,3158,9.6375,8.11,9.572,1.18,528.06,25.407,19.733,14960,10947,4.1759,21.253,32.335,1.521
mantel_0086,mantel,train,272,150,12.658,3.95,265.246,56.854,3.487,2.733,1674,1286,3.9246,4.597,5.026,1.093,178.443,9.854,15.087,6974,5300,2.0218,8.416,13.546,1.61
mantel_0083,mantel,train,66872,40328,110.89,15.044,414.7,65.498,4.485,2.697,1659,1282,3.9124,6.121,7.3,1.193,203.609,15.174,16.53,7531,5872,2.24,14.34,22.359,1.559
mantel_0080,mantel,train,5500,3674,55.893,6.08,643.211,144.609,7.4,3.536,3112,2367,7.2235,6.398,7.267,1.136,410.13,19.099,14.91,12948,9836,3.7521,16.384,25.446,1.553
mantel_0087,mantel,train,428,276,14.548,3.337,292.131,50.79,4.73,2.321,1641,1182,3.6072,3.872,3.957,1.022,206.63,12.096,14.547,6135,4494,1.7143,7.356,11.978,1.628
mantel_0082,mantel,train,3691,2286,27.309,7.525,538.972,134.837,7.728,3.64,3033,2305,7.0343,8.141,10.137,1.245,346.385,15.188,16.139,10414,7381,2.8156,17.336,31.659,1.826
mantel_0081,mantel,train,3013,2020,21.294,4.932,680.682,175.979,8.841,3.712,3998,3025,9.2316,7.168,8.287,1.156,448.213,21.423,17.996,14878,10880,4.1504,18.881,29.249,1.549
mantel_0085,mantel,train,112976,54186,125.132,16.459,502.962,72.804,6.054,4.283,2384,1798,5.4871,7.391,9.02,1.22,268.174,14.338,16.169,9306,6922,2.6405,16.522,26.522,1.605
mantel_0088,mantel,train,2951,2108,26.717,3.502,291.724,42.426,2.673,2.324,1537,1216,3.7109,4.92,5.456,1.109,206.037,10.368,16.199,6740,5203,1.9848,10.226,15.854,1.55
mantel_0084,mantel,train,70392,51886,105.745,13.272,536.94,107.429,4.476,2.886,2828,2224,6.7871,7.146,8.759,1.226,284.825,21.193,17.01,11268,8440,3.2196,18.271,28.43,1.556
mantel_0091,mantel,train,3678,2386,21.255,4.531,473.966,108.718,4.594,2.896,3118,2364,7.2144,7.188,8.533,1.187,316.209,18.659,14.953,11508,8390,3.2005,16.698,27.012,1.618
mantel_0089,mantel,train,3678,2390,19.142,5.032,557.98,116.289,8.741,3.527,4391,3426,10.4553,8.928,11.143,1.248,389.772,19.004,17.787,14358,9967,3.8021,20.876,36.006,1.725
mantel_0093,mantel,train,3678,2386,14.755,5.41,496.667,100.022,5.548,3.57,3791,2922,8.9172,7.943,9.854,1.241,348.825,22.107,16.632,13481,9690,3.6964,19.056,31.944,1.676
mantel_0096,mantel,train,67011,40404,86.873,13.775,375.117,44.1,3.777,2.999,1529,1123,3.4271,5.728,6.642,1.16,214.951,11.641,17.007,6806,5277,2.013,13.274,21.289,1.604
mantel_0095,mantel,train,103585,45982,106.623,9.927,460.771,67.958,4.188,2.511,2674,2045,6.2408,7.288,8.312,1.14,254.914,17.161,15.493,10600,7926,3.0235,17.58,25.74,1.464
mantel_0090,mantel,train,3678,2390,12.614,4.56,602.232,99.783,4.791,3.459,3813,2946,8.9905,8.359,10.743,1.285,451.053,29.431,17.993,14792,10979,4.1882,21.128,39.569,1.873
mantel_0098,mantel,train,45681,22736,68.222,10.21,426.081,69.663,3.577,2.569,2159,1690,5.1575,7.185,8.78,1.222,258.67,15.739,15.95,8448,6289,2.3991,15.604,25.431,1.63
